employee_id,branch_id,branch_code,role,tier,month_number,month_name,lending_actual,investing_actual,banking_units_actual,lei_actual
1061,158,MED158,Teller,Medium,8,August,0.0,0.0,673.27,4.0
1061,158,MED158,Teller,Medium,9,September,0.0,0.0,675.83,3.94
1061,158,MED158,Teller,Medium,10,October,0.0,0.0,669.23,3.78
1061,158,MED158,Teller,Medium,11,November,0.0,0.0,726.07,3.82
1061,158,MED158,Teller,Medium,12,December,0.0,0.0,735.3,3.89
1062,158,MED158,Teller,Medium,1,January,0.0,0.0,765.38,3.97
1062,158,MED158,Teller,Medium,2,February,0.0,0.0,754.45,3.88
1062,158,MED158,Teller,Medium,3,March,0.0,0.0,778.01,4.2
1062,158,MED158,Teller,Medium,4,April,0.0,0.0,792.23,4.19
1062,158,MED158,Teller,Medium,5,May,0.0,0.0,797.84,4.14
1062,158,MED158,Teller,Medium,6,June,0.0,0.0,789.73,4.06
1062,158,MED158,Teller,Medium,7,July,0.0,0.0,756.81,3.76
1062,158,MED158,Teller,Medium,8,August,0.0,0.0,733.34,3.66
1062,158,MED158,Teller,Medium,9,September,0.0,0.0,755.1,3.81
1062,158,MED158,Teller,Medium,10,October,0.0,0.0,732.59,3.86
1062,158,MED158,Teller,Medium,11,November,0.0,0.0,740.56,3.92
1062,158,MED158,Teller,Medium,12,December,0.0,0.0,731.28,3.83
1063,158,MED158,Teller,Medium,1,January,0.0,0.0,799.9,3.88
1063,158,MED158,Teller,Medium,2,February,0.0,0.0,778.28,3.87
1063,158,MED158,Teller,Medium,3,March,0.0,0.0,785.57,3.95
1063,158,MED158,Teller,Medium,4,April,0.0,0.0,771.88,4.11
1063,158,MED158,Teller,Medium,5,May,0.0,0.0,828.26,4.1
1063,158,MED158,Teller,Medium,6,June,0.0,0.0,718.71,4.21
1063,158,MED158,Teller,Medium,7,July,0.0,0.0,715.04,3.99
1063,158,MED158,Teller,Medium,8,August,0.0,0.0,775.67,3.59
1063,158,MED158,Teller,Medium,9,September,0.0,0.0,742.18,3.59
1063,158,MED158,Teller,Medium,10,October,0.0,0.0,693.8,3.46
1063,158,MED158,Teller,Medium,11,November,0.0,0.0,690.63,3.56
1063,158,MED158,Teller,Medium,12,December,0.0,0.0,664.89,3.59
1064,158,MED158,Teller,Medium,1,January,0.0,0.0,766.83,4.19
1064,158,MED158,Teller,Medium,2,February,0.0,0.0,751.56,3.92
1064,158,MED158,Teller,Medium,3,March,0.0,0.0,731.44,3.83
1064,158,MED158,Teller,Medium,4,April,0.0,0.0,742.3,4.06
1064,158,MED158,Teller,Medium,5,May,0.0,0.0,746.52,4.16
1064,158,MED158,Teller,Medium,6,June,0.0,0.0,745.06,4.07
1064,158,MED158,Teller,Medium,7,July,0.0,0.0,746.11,3.79
1064,158,MED158,Teller,Medium,8,August,0.0,0.0,737.5,3.75
1064,158,MED158,Teller,Medium,9,September,0.0,0.0,768.73,3.8
1064,158,MED158,Teller,Medium,10,October,0.0,0.0,663.45,3.67
1064,158,MED158,Teller,Medium,11,November,0.0,0.0,663.32,3.94
1064,158,MED158,Teller,Medium,12,December,0.0,0.0,687.22,3.75
1065,159,MED159,Manager,Medium,1,January,3341.02,2269.59,709.56,3.96
1065,159,MED159,Manager,Medium,2,February,3059.03,2443.48,785.48,4.27
1065,159,MED159,Manager,Medium,3,March,3410.96,2590.17,746.82,4.25
1065,159,MED159,Manager,Medium,4,April,3436.52,2519.04,830.42,4.2
1065,159,MED159,Manager,Medium,5,May,3199.41,2504.53,747.59,4.28
1065,159,MED159,Manager,Medium,6,June,3263.8,2355.59,696.07,4.1
1065,159,MED159,Manager,Medium,7,July,2993.69,2250.34,772.57,4.4
1065,159,MED159,Manager,Medium,8,August,3116.34,2337.82,701.84,3.87
1065,159,MED159,Manager,Medium,9,September,3102.99,2187.01,682.06,4.03
1065,159,MED159,Manager,Medium,10,October,2953.96,2240.4,663.09,3.99
1065,159,MED159,Manager,Medium,11,November,3187.38,2316.89,744.97,3.97
1065,159,MED159,Manager,Medium,12,December,3333.49,2227.53,668.53,4.1
1066,159,MED159,Advisor,Medium,1,January,2335.68,1669.43,558.92,4.28
1066,159,MED159,Advisor,Medium,2,February,2360.41,1778.4,596.22,4.03
1066,159,MED159,Advisor,Medium,3,March,2471.7,1780.4,604.14,4.19
1066,159,MED159,Advisor,Medium,4,April,2615.69,2003.14,558.33,4.21
1066,159,MED159,Advisor,Medium,5,May,2585.37,1853.21,576.25,4.44
1066,159,MED159,Advisor,Medium,6,June,2442.45,1786.51,587.88,4.12
1066,159,MED159,Advisor,Medium,7,July,2363.32,1671.25,603.54,3.96
1066,159,MED159,Advisor,Medium,8,August,2303.24,1722.72,556.75,4.06
1066,159,MED159,Advisor,Medium,9,September,2139.53,1692.58,518.35,3.66
1066,159,MED159,Advisor,Medium,10,October,2168.08,1673.44,515.1,3.84
1066,159,MED159,Advisor,Medium,11,November,2395.77,1862.98,544.45,3.78
1066,159,MED159,Advisor,Medium,12,December,2533.73,1761.84,550.33,3.85
1067,159,MED159,Advisor,Medium,1,January,2530.91,1887.7,567.54,3.88
1067,159,MED159,Advisor,Medium,2,February,2696.85,1821.95,560.49,4.14
1067,159,MED159,Advisor,Medium,3,March,2464.23,1909.35,580.13,4.11
1067,159,MED159,Advisor,Medium,4,April,2703.64,1907.06,569.16,4.18
1067,159,MED159,Advisor,Medium,5,May,2445.89,1897.54,599.4,4.48
1067,159,MED159,Advisor,Medium,6,June,2361.77,1846.77,550.84,4.11
1067,159,MED159,Advisor,Medium,7,July,2451.63,1789.19,529.12,3.83
1067,159,MED159,Advisor,Medium,8,August,2445.3,1625.08,501.14,3.92
1067,159,MED159,Advisor,Medium,9,September,2219.94,1652.79,541.0,3.81
1067,159,MED159,Advisor,Medium,10,October,2228.54,1650.07,495.96,3.81
1067,159,MED159,Advisor,Medium,11,November,2225.34,1728.16,532.67,3.67
1067,159,MED159,Advisor,Medium,12,December,2492.89,1682.33,544.52,4.05
1068,159,MED159,Advisor,Medium,1,January,2416.5,1770.09,565.16,3.9
1068,159,MED159,Advisor,Medium,2,February,2650.56,1852.35,584.17,3.97
1068,159,MED159,Advisor,Medium,3,March,2709.64,1901.44,590.05,4.22
1068,159,MED159,Advisor,Medium,4,April,2583.93,1944.31,600.61,4.34
1068,159,MED159,Advisor,Medium,5,May,2697.21,1979.9,580.92,4.18
1068,159,MED159,Advisor,Medium,6,June,2437.33,1790.21,583.07,4.09
1068,159,MED159,Advisor,Medium,7,July,2531.74,1935.27,593.43,3.83
1068,159,MED159,Advisor,Medium,8,August,2249.64,1692.03,586.32,4.11
1068,159,MED159,Advisor,Medium,9,September,2184.28,1807.11,539.22,3.79
1068,159,MED159,Advisor,Medium,10,October,2238.82,1689.64,557.4,3.76
1068,159,MED159,Advisor,Medium,11,November,2320.8,1654.27,541.11,3.81
1068,159,MED159,Advisor,Medium,12,December,2313.63,1777.67,534.07,3.66
1069,159,MED159,Teller,Medium,1,January,0.0,0.0,707.58,4.04
1069,159,MED159,Teller,Medium,2,February,0.0,0.0,783.05,4.27
1069,159,MED159,Teller,Medium,3,March,0.0,0.0,784.06,4.21
1069,159,MED159,Teller,Medium,4,April,0.0,0.0,795.88,4.13
1069,159,MED159,Teller,Medium,5,May,0.0,0.0,737.3,4.13
1069,159,MED159,Teller,Medium,6,June,0.0,0.0,792.14,4.19
1069,159,MED159,Teller,Medium,7,July,0.0,0.0,787.71,3.89
1069,159,MED159,Teller,Medium,8,August,0.0,0.0,714.46,3.8
1069,159,MED159,Teller,Medium,9,September,0.0,0.0,733.19,3.85
1069,159,MED159,Teller,Medium,10,October,0.0,0.0,638.84,3.73
1069,159,MED159,Teller,Medium,11,November,0.0,0.0,718.9,3.94
1069,159,MED159,Teller,Medium,12,December,0.0,0.0,761.54,3.9
1070,159,MED159,Teller,Medium,1,January,0.0,0.0,727.45,3.91
1070,159,MED159,Teller,Medium,2,February,0.0,0.0,706.94,4.22
1070,159,MED159,Teller,Medium,3,March,0.0,0.0,772.6,4.07
1070,159,MED159,Teller,Medium,4,April,0.0,0.0,785.88,4.31
1070,159,MED159,Teller,Medium,5,May,0.0,0.0,766.0,4.1
1070,159,MED159,Teller,Medium,6,June,0.0,0.0,736.81,4.17
1070,159,MED159,Teller,Medium,7,July,0.0,0.0,764.4,4.09
1070,159,MED159,Teller,Medium,8,August,0.0,0.0,706.57,3.94
1070,159,MED159,Teller,Medium,9,September,0.0,0.0,710.61,3.77
1070,159,MED159,Teller,Medium,10,October,0.0,0.0,698.92,3.65
1070,159,MED159,Teller,Medium,11,November,0.0,0.0,724.58,3.63
1070,159,MED159,Teller,Medium,12,December,0.0,0.0,665.94,4.0
1071,159,MED159,Teller,Medium,1,January,0.0,0.0,777.05,3.98
1071,159,MED159,Teller,Medium,2,February,0.0,0.0,789.86,3.81
1071,159,MED159,Teller,Medium,3,March,0.0,0.0,769.41,4.06
1071,159,MED159,Teller,Medium,4,April,0.0,0.0,752.47,4.03
1071,159,MED159,Teller,Medium,5,May,0.0,0.0,825.16,4.11
1071,159,MED159,Teller,Medium,6,June,0.0,0.0,763.11,4.05
1071,159,MED159,Teller,Medium,7,July,0.0,0.0,717.59,3.93
1071,159,MED159,Teller,Medium,8,August,0.0,0.0,664.73,4.07
1071,159,MED159,Teller,Medium,9,September,0.0,0.0,690.34,3.68
1071,159,MED159,Teller,Medium,10,October,0.0,0.0,695.98,3.63
1071,159,MED159,Teller,Medium,11,November,0.0,0.0,728.34,3.73
1071,159,MED159,Teller,Medium,12,December,0.0,0.0,696.66,3.86
1072,159,MED159,Teller,Medium,1,January,0.0,0.0,729.33,3.99
1072,159,MED159,Teller,Medium,2,February,0.0,0.0,728.71,3.83
1072,159,MED159,Teller,Medium,3,March,0.0,0.0,826.01,4.02
1072,159,MED159,Teller,Medium,4,April,0.0,0.0,750.22,4.39
1072,159,MED159,Teller,Medium,5,May,0.0,0.0,783.1,4.05
1072,159,MED159,Teller,Medium,6,June,0.0,0.0,773.88,4.2
1072,159,MED159,Teller,Medium,7,July,0.0,0.0,754.84,3.85
1072,159,MED159,Teller,Medium,8,August,0.0,0.0,662.48,3.51
1072,159,MED159,Teller,Medium,9,September,0.0,0.0,718.59,3.54
1072,159,MED159,Teller,Medium,10,October,0.0,0.0,699.78,3.76
1072,159,MED159,Teller,Medium,11,November,0.0,0.0,702.09,3.69
1072,159,MED159,Teller,Medium,12,December,0.0,0.0,668.56,3.69
1073,160,MED160,Manager,Medium,1,January,3104.07,2080.73,718.9,4.0
1073,160,MED160,Manager,Medium,2,February,3568.77,2231.15,756.04,4.06
1073,160,MED160,Manager,Medium,3,March,3109.59,2441.75,726.51,4.15
1073,160,MED160,Manager,Medium,4,April,3633.06,2577.55,822.78,4.57
1073,160,MED160,Manager,Medium,5,May,3378.59,2431.57,807.05,4.16
1073,160,MED160,Manager,Medium,6,June,3324.33,2281.07,764.21,4.2
1073,160,MED160,Manager,Medium,7,July,2997.91,2354.87,714.67,4.31
1073,160,MED160,Manager,Medium,8,August,3151.67,2092.09,679.71,4.05
1073,160,MED160,Manager,Medium,9,September,2935.67,2183.2,744.32,4.09
1073,160,MED160,Manager,Medium,10,October,2884.82,2243.28,704.61,3.63
1073,160,MED160,Manager,Medium,11,November,2815.23,2123.27,718.64,4.11
1073,160,MED160,Manager,Medium,12,December,3226.15,2331.64,784.13,4.29
1074,160,MED160,Advisor,Medium,1,January,2545.06,1700.45,556.16,3.97
1074,160,MED160,Advisor,Medium,2,February,2513.82,1786.49,552.39,4.25
1074,160,MED160,Advisor,Medium,3,March,2508.96,1833.85,589.39,4.19
1074,160,MED160,Advisor,Medium,4,April,2715.48,1921.75,625.97,4.2
1074,160,MED160,Advisor,Medium,5,May,2437.24,1944.0,557.33,4.27
1074,160,MED160,Advisor,Medium,6,June,2467.51,1780.01,574.42,4.28
1074,160,MED160,Advisor,Medium,7,July,2275.46,1707.15,606.52,4.21
1074,160,MED160,Advisor,Medium,8,August,2324.96,1709.8,521.27,4.04
1074,160,MED160,Advisor,Medium,9,September,2414.36,1795.42,537.78,3.81
1074,160,MED160,Advisor,Medium,10,October,2140.02,1693.86,526.03,3.76
1074,160,MED160,Advisor,Medium,11,November,2166.37,1797.52,497.11,3.82
1074,160,MED160,Advisor,Medium,12,December,2461.2,1651.14,547.14,3.87
1075,160,MED160,Advisor,Medium,1,January,2470.72,1757.05,594.9,4.11
1075,160,MED160,Advisor,Medium,2,February,2649.94,1841.68,599.99,4.25
1075,160,MED160,Advisor,Medium,3,March,2492.2,1990.89,612.17,4.36
1075,160,MED160,Advisor,Medium,4,April,2412.66,1932.52,580.98,4.28
1075,160,MED160,Advisor,Medium,5,May,2529.5,1918.14,561.62,4.21
1075,160,MED160,Advisor,Medium,6,June,2556.65,1935.82,525.76,3.93
1075,160,MED160,Advisor,Medium,7,July,2253.17,1786.72,552.94,4.01
1075,160,MED160,Advisor,Medium,8,August,2446.48,1822.38,513.63,3.69
1075,160,MED160,Advisor,Medium,9,September,2368.95,1639.54,527.03,3.58
1075,160,MED160,Advisor,Medium,10,October,2236.16,1591.07,476.67,3.65
1075,160,MED160,Advisor,Medium,11,November,2270.76,1848.66,503.65,3.74
1075,160,MED160,Advisor,Medium,12,December,2149.94,1819.69,587.31,3.71
1076,160,MED160,Advisor,Medium,1,January,2384.04,1764.82,561.0,3.84
1076,160,MED160,Advisor,Medium,2,February,2525.2,1908.63,540.44,4.27
1076,160,MED160,Advisor,Medium,3,March,2485.57,1876.29,540.68,4.14
1076,160,MED160,Advisor,Medium,4,April,2548.49,2049.31,632.47,4.12
1076,160,MED160,Advisor,Medium,5,May,2362.2,1835.87,553.49,4.2
1076,160,MED160,Advisor,Medium,6,June,2574.03,1850.66,546.91,3.9
1076,160,MED160,Advisor,Medium,7,July,2278.81,1678.18,547.65,3.77
1076,160,MED160,Advisor,Medium,8,August,2422.46,1763.88,564.19,3.66
1076,160,MED160,Advisor,Medium,9,September,2329.43,1675.04,533.08,3.87
1076,160,MED160,Advisor,Medium,10,October,2374.09,1534.8,539.51,3.84
1076,160,MED160,Advisor,Medium,11,November,2353.64,1786.23,541.58,3.58
1076,160,MED160,Advisor,Medium,12,December,2200.57,1847.79,518.26,3.92
1077,160,MED160,Teller,Medium,1,January,0.0,0.0,721.62,4.09
1077,160,MED160,Teller,Medium,2,February,0.0,0.0,827.61,3.95
1077,160,MED160,Teller,Medium,3,March,0.0,0.0,818.18,4.06
1077,160,MED160,Teller,Medium,4,April,0.0,0.0,729.54,3.97
1077,160,MED160,Teller,Medium,5,May,0.0,0.0,794.59,4.19
1077,160,MED160,Teller,Medium,6,June,0.0,0.0,791.51,3.8
1077,160,MED160,Teller,Medium,7,July,0.0,0.0,754.69,4.09
1077,160,MED160,Teller,Medium,8,August,0.0,0.0,738.92,3.77
1077,160,MED160,Teller,Medium,9,September,0.0,0.0,720.9,3.68
1077,160,MED160,Teller,Medium,10,October,0.0,0.0,673.1,3.64
1077,160,MED160,Teller,Medium,11,November,0.0,0.0,657.38,3.77
1077,160,MED160,Teller,Medium,12,December,0.0,0.0,736.28,3.83
1078,160,MED160,Teller,Medium,1,January,0.0,0.0,689.72,3.99
1078,160,MED160,Teller,Medium,2,February,0.0,0.0,789.02,4.18
1078,160,MED160,Teller,Medium,3,March,0.0,0.0,762.05,3.92
1078,160,MED160,Teller,Medium,4,April,0.0,0.0,803.45,4.16
1078,160,MED160,Teller,Medium,5,May,0.0,0.0,769.34,3.86
1078,160,MED160,Teller,Medium,6,June,0.0,0.0,795.47,4.04
1078,160,MED160,Teller,Medium,7,July,0.0,0.0,727.12,4.03
1078,160,MED160,Teller,Medium,8,August,0.0,0.0,773.95,3.77
1078,160,MED160,Teller,Medium,9,September,0.0,0.0,659.98,3.69
1078,160,MED160,Teller,Medium,10,October,0.0,0.0,646.3,3.54
1078,160,MED160,Teller,Medium,11,November,0.0,0.0,699.57,3.96
1078,160,MED160,Teller,Medium,12,December,0.0,0.0,747.88,3.85
1079,160,MED160,Teller,Medium,1,January,0.0,0.0,785.58,3.91
1079,160,MED160,Teller,Medium,2,February,0.0,0.0,775.62,4.07
1079,160,MED160,Teller,Medium,3,March,0.0,0.0,766.35,4.06
1079,160,MED160,Teller,Medium,4,April,0.0,0.0,793.89,4.21
1079,160,MED160,Teller,Medium,5,May,0.0,0.0,787.3,4.03
1079,160,MED160,Teller,Medium,6,June,0.0,0.0,820.42,4.03
1079,160,MED160,Teller,Medium,7,July,0.0,0.0,751.21,3.9
1079,160,MED160,Teller,Medium,8,August,0.0,0.0,736.28,3.99
1079,160,MED160,Teller,Medium,9,September,0.0,0.0,716.32,3.72
1079,160,MED160,Teller,Medium,10,October,0.0,0.0,704.14,3.59
1079,160,MED160,Teller,Medium,11,November,0.0,0.0,717.04,3.73
1079,160,MED160,Teller,Medium,12,December,0.0,0.0,738.82,3.69
1080,160,MED160,Teller,Medium,1,January,0.0,0.0,729.62,4.11
1080,160,MED160,Teller,Medium,2,February,0.0,0.0,756.92,3.99
1080,160,MED160,Teller,Medium,3,March,0.0,0.0,785.29,4.22
1080,160,MED160,Teller,Medium,4,April,0.0,0.0,779.17,4.05
1080,160,MED160,Teller,Medium,5,May,0.0,0.0,769.46,4.08
1080,160,MED160,Teller,Medium,6,June,0.0,0.0,746.91,4.09
1080,160,MED160,Teller,Medium,7,July,0.0,0.0,771.9,3.95
1080,160,MED160,Teller,Medium,8,August,0.0,0.0,706.1,3.89
1080,160,MED160,Teller,Medium,9,September,0.0,0.0,657.12,3.59
1080,160,MED160,Teller,Medium,10,October,0.0,0.0,725.46,3.71
1080,160,MED160,Teller,Medium,11,November,0.0,0.0,697.71,3.45
1080,160,MED160,Teller,Medium,12,December,0.0,0.0,733.53,3.71
1081,161,MED161,Manager,Medium,1,January,2939.59,2247.51,744.1,4.01
1081,161,MED161,Manager,Medium,2,February,3595.54,2157.47,763.4,4.14
1081,161,MED161,Manager,Medium,3,March,3461.71,2538.15,771.43,4.04
1081,161,MED161,Manager,Medium,4,April,3177.5,2325.21,829.75,4.55
1081,161,MED161,Manager,Medium,5,May,3361.26,2240.3,816.06,4.21
1081,161,MED161,Manager,Medium,6,June,3325.35,2449.99,804.96,3.94
1081,161,MED161,Manager,Medium,7,July,3328.81,2356.01,762.53,3.85
1081,161,MED161,Manager,Medium,8,August,3288.26,2201.68,754.33,4.07
1081,161,MED161,Manager,Medium,9,September,3063.4,2169.61,690.41,3.88
1081,161,MED161,Manager,Medium,10,October,3141.83,2355.06,658.96,3.79
1081,161,MED161,Manager,Medium,11,November,2970.78,2216.06,682.69,3.73
1081,161,MED161,Manager,Medium,12,December,2977.15,2358.64,686.21,4.22
1082,161,MED161,Advisor,Medium,1,January,2418.24,1694.8,576.65,3.84
1082,161,MED161,Advisor,Medium,2,February,2394.23,1912.97,553.24,4.06
1082,161,MED161,Advisor,Medium,3,March,2400.82,1833.09,552.08,4.21
1082,161,MED161,Advisor,Medium,4,April,2572.73,1928.78,599.77,4.4
1082,161,MED161,Advisor,Medium,5,May,2544.14,1802.98,587.94,3.95
1082,161,MED161,Advisor,Medium,6,June,2347.96,1822.73,552.75,4.05
1082,161,MED161,Advisor,Medium,7,July,2579.43,1820.23,601.32,3.88
1082,161,MED161,Advisor,Medium,8,August,2354.74,1804.11,503.72,3.88
1082,161,MED161,Advisor,Medium,9,September,2209.35,1628.18,520.84,3.9
1082,161,MED161,Advisor,Medium,10,October,2149.67,1629.52,545.48,3.81
1082,161,MED161,Advisor,Medium,11,November,2159.71,1787.86,512.08,3.7
1082,161,MED161,Advisor,Medium,12,December,2325.04,1726.87,532.17,3.89
1083,161,MED161,Advisor,Medium,1,January,2364.51,1712.33,582.53,3.77
1083,161,MED161,Advisor,Medium,2,February,2510.09,2015.77,588.17,3.89
1083,161,MED161,Advisor,Medium,3,March,2403.69,1823.51,585.62,4.08
1083,161,MED161,Advisor,Medium,4,April,2455.76,1766.14,610.42,4.39
1083,161,MED161,Advisor,Medium,5,May,2572.59,1935.87,599.52,4.34
1083,161,MED161,Advisor,Medium,6,June,2550.69,1836.91,577.98,3.9
1083,161,MED161,Advisor,Medium,7,July,2494.47,1816.23,557.78,4.15
1083,161,MED161,Advisor,Medium,8,August,2376.05,1769.4,553.36,4.01
1083,161,MED161,Advisor,Medium,9,September,2481.2,1755.6,522.65,3.92
1083,161,MED161,Advisor,Medium,10,October,2094.63,1689.71,516.3,3.6
1083,161,MED161,Advisor,Medium,11,November,2275.75,1627.49,482.55,3.73
1083,161,MED161,Advisor,Medium,12,December,2244.54,1653.95,564.36,3.76
1084,161,MED161,Advisor,Medium,1,January,2336.15,1740.53,588.38,4.19
1084,161,MED161,Advisor,Medium,2,February,2625.34,1867.0,566.39,4.02
1084,161,MED161,Advisor,Medium,3,March,2678.75,2008.27,623.83,4.34
1084,161,MED161,Advisor,Medium,4,April,2493.86,1784.88,582.83,4.31
1084,161,MED161,Advisor,Medium,5,May,2540.15,1974.56,568.68,4.29
1084,161,MED161,Advisor,Medium,6,June,2534.96,1841.95,581.19,4.21
1084,161,MED161,Advisor,Medium,7,July,2459.99,1840.77,559.09,4.23
1084,161,MED161,Advisor,Medium,8,August,2197.31,1767.69,557.3,3.79
1084,161,MED161,Advisor,Medium,9,September,2312.55,1793.65,537.46,3.82
1084,161,MED161,Advisor,Medium,10,October,2177.04,1809.85,507.16,3.83
1084,161,MED161,Advisor,Medium,11,November,2378.56,1736.45,505.08,3.74
1084,161,MED161,Advisor,Medium,12,December,2273.43,1773.26,542.11,4.01
1085,161,MED161,Teller,Medium,1,January,0.0,0.0,797.3,4.06
1085,161,MED161,Teller,Medium,2,February,0.0,0.0,815.81,4.06
1085,161,MED161,Teller,Medium,3,March,0.0,0.0,748.88,4.22
1085,161,MED161,Teller,Medium,4,April,0.0,0.0,821.38,4.3
1085,161,MED161,Teller,Medium,5,May,0.0,0.0,756.26,4.01
1085,161,MED161,Teller,Medium,6,June,0.0,0.0,743.92,3.81
1085,161,MED161,Teller,Medium,7,July,0.0,0.0,708.47,3.91
1085,161,MED161,Teller,Medium,8,August,0.0,0.0,740.65,3.79
1085,161,MED161,Teller,Medium,9,September,0.0,0.0,732.94,3.79
1085,161,MED161,Teller,Medium,10,October,0.0,0.0,665.12,3.67
1085,161,MED161,Teller,Medium,11,November,0.0,0.0,722.46,3.74
1085,161,MED161,Teller,Medium,12,December,0.0,0.0,764.68,3.98
1086,161,MED161,Teller,Medium,1,January,0.0,0.0,716.59,3.68
1086,161,MED161,Teller,Medium,2,February,0.0,0.0,777.12,3.97
1086,161,MED161,Teller,Medium,3,March,0.0,0.0,765.09,4.09
1086,161,MED161,Teller,Medium,4,April,0.0,0.0,789.78,4.26
1086,161,MED161,Teller,Medium,5,May,0.0,0.0,767.0,4.27
1086,161,MED161,Teller,Medium,6,June,0.0,0.0,823.37,3.96
1086,161,MED161,Teller,Medium,7,July,0.0,0.0,768.43,4.08
1086,161,MED161,Teller,Medium,8,August,0.0,0.0,710.08,3.65
1086,161,MED161,Teller,Medium,9,September,0.0,0.0,747.03,3.6
1086,161,MED161,Teller,Medium,10,October,0.0,0.0,707.37,3.71
1086,161,MED161,Teller,Medium,11,November,0.0,0.0,673.14,3.75
1086,161,MED161,Teller,Medium,12,December,0.0,0.0,727.09,3.9
1087,161,MED161,Teller,Medium,1,January,0.0,0.0,739.04,3.76
1087,161,MED161,Teller,Medium,2,February,0.0,0.0,743.39,4.01
1087,161,MED161,Teller,Medium,3,March,0.0,0.0,761.2,3.98
1087,161,MED161,Teller,Medium,4,April,0.0,0.0,815.14,3.99
1087,161,MED161,Teller,Medium,5,May,0.0,0.0,740.47,4.22
1087,161,MED161,Teller,Medium,6,June,0.0,0.0,710.41,4.24
1087,161,MED161,Teller,Medium,7,July,0.0,0.0,739.0,4.14
1087,161,MED161,Teller,Medium,8,August,0.0,0.0,767.31,3.82
1087,161,MED161,Teller,Medium,9,September,0.0,0.0,658.35,3.66
1087,161,MED161,Teller,Medium,10,October,0.0,0.0,718.89,3.5
1087,161,MED161,Teller,Medium,11,November,0.0,0.0,677.2,3.52
1087,161,MED161,Teller,Medium,12,December,0.0,0.0,705.04,3.8
1088,161,MED161,Teller,Medium,1,January,0.0,0.0,761.58,3.96
1088,161,MED161,Teller,Medium,2,February,0.0,0.0,709.71,3.91
1088,161,MED161,Teller,Medium,3,March,0.0,0.0,762.08,3.98
1088,161,MED161,Teller,Medium,4,April,0.0,0.0,799.52,4.18
1088,161,MED161,Teller,Medium,5,May,0.0,0.0,787.23,3.98
1088,161,MED161,Teller,Medium,6,June,0.0,0.0,723.42,3.9
1088,161,MED161,Teller,Medium,7,July,0.0,0.0,790.05,4.18
1088,161,MED161,Teller,Medium,8,August,0.0,0.0,727.63,3.74
1088,161,MED161,Teller,Medium,9,September,0.0,0.0,715.62,3.55
1088,161,MED161,Teller,Medium,10,October,0.0,0.0,682.08,3.52
1088,161,MED161,Teller,Medium,11,November,0.0,0.0,670.17,3.58
1088,161,MED161,Teller,Medium,12,December,0.0,0.0,696.08,3.76
1089,162,MED162,Manager,Medium,1,January,3163.0,2394.92,708.41,4.24
1089,162,MED162,Manager,Medium,2,February,3185.04,2507.5,766.91,4.39
1089,162,MED162,Manager,Medium,3,March,3479.16,2462.76,770.71,4.06
1089,162,MED162,Manager,Medium,4,April,3407.83,2602.93,722.01,4.12
1089,162,MED162,Manager,Medium,5,May,3609.32,2428.88,773.19,4.32
1089,162,MED162,Manager,Medium,6,June,3226.32,2276.31,782.58,4.12
1089,162,MED162,Manager,Medium,7,July,3267.58,2303.65,767.72,4.05
1089,162,MED162,Manager,Medium,8,August,3113.49,2139.11,748.13,3.79
1089,162,MED162,Manager,Medium,9,September,3035.08,2197.81,755.81,3.84
1089,162,MED162,Manager,Medium,10,October,2940.32,2120.83,683.72,3.74
1089,162,MED162,Manager,Medium,11,November,3185.51,2189.76,710.71,3.96
1089,162,MED162,Manager,Medium,12,December,2980.96,2273.24,674.07,3.96
1090,162,MED162,Advisor,Medium,1,January,2430.82,1714.12,554.78,3.95
1090,162,MED162,Advisor,Medium,2,February,2520.03,1841.61,585.64,4.06
1090,162,MED162,Advisor,Medium,3,March,2443.65,1809.27,627.29,4.17
1090,162,MED162,Advisor,Medium,4,April,2587.72,1994.88,606.19,4.31
1090,162,MED162,Advisor,Medium,5,May,2425.14,1837.25,560.29,4.45
1090,162,MED162,Advisor,Medium,6,June,2319.42,1838.26,575.54,4.1
1090,162,MED162,Advisor,Medium,7,July,2432.26,1738.15,602.15,4.27
1090,162,MED162,Advisor,Medium,8,August,2198.7,1868.79,544.72,3.73
1090,162,MED162,Advisor,Medium,9,September,2242.19,1630.06,521.35,3.72
1090,162,MED162,Advisor,Medium,10,October,2223.44,1807.36,547.32,3.99
1090,162,MED162,Advisor,Medium,11,November,2144.92,1734.35,527.0,3.82
1090,162,MED162,Advisor,Medium,12,December,2364.32,1664.84,551.17,4.09
1091,162,MED162,Advisor,Medium,1,January,2208.0,1705.83,562.09,4.07
1091,162,MED162,Advisor,Medium,2,February,2398.7,1833.01,569.21,4.05
1091,162,MED162,Advisor,Medium,3,March,2347.1,1933.05,573.02,4.25
1091,162,MED162,Advisor,Medium,4,April,2546.34,1999.19,592.49,4.1
1091,162,MED162,Advisor,Medium,5,May,2431.48,1753.81,629.47,4.17
1091,162,MED162,Advisor,Medium,6,June,2496.67,2000.46,612.62,4.19
1091,162,MED162,Advisor,Medium,7,July,2456.21,1714.4,558.17,3.79
1091,162,MED162,Advisor,Medium,8,August,2153.54,1736.79,531.26,3.95
1091,162,MED162,Advisor,Medium,9,September,2283.74,1729.81,495.31,3.76
1091,162,MED162,Advisor,Medium,10,October,2256.56,1824.86,532.32,3.86
